kind,id,name,slug,description,category,tags,sources,event,inventory_status,collectible,order_key,order_value,trade_sell_value,trade_buy_value,trade_buy_quantity,life_coins,shop_level,mosslax,storage_capacity,habitat_item_category_ids,favorite_category_ids,image_url,variant_image_urls,source_page,source
placeable_item,1503,Poké Ball table,poke-ball-table,A round table that looks like a Poké Ball. It's large enough to carry lots of stuff.,Furniture,[],[],,in-collection,,furniture_order,41,,,,,,,,"[1342,1435]",[],https://pokopiadex.com/images/items/item_ui/poke-ball-table.png,[],https://pokopiadex.com/items/poke-ball-table,pokopiadex_items_in_collection
placeable_item,1564,Berry table,berry-table,A large Aspear Berry table. It looks real enough to make you want to bite into it.,Furniture,[],[],,in-collection,,furniture_order,42,,,,,,,,[],"[2216,2219]",https://pokopiadex.com/images/items/item_ui/berry-table.png,[],https://pokopiadex.com/items/berry-table,pokopiadex_items_in_collection
placeable_item,1350,Stone table,stone-table,A table made from stones. It's as hard as an Onix!,Furniture,[],[],,in-collection,,furniture_order,43,,,,,,,,"[1342,1435]",[2213],https://pokopiadex.com/images/items/item_ui/stone-table.png,[],https://pokopiadex.com/items/stone-table,pokopiadex_items_in_collection
placeable_item,1398,Luxury table,luxury-table,An extravagant marble table. Setting one down brings elegance to any room.,Furniture,[],[],,in-collection,,furniture_order,44,,,,,,,,"[1342,1435]",[2221],https://pokopiadex.com/images/items/item_ui/luxury-table.png,[],https://pokopiadex.com/items/luxury-table,pokopiadex_items_in_collection
placeable_item,1138,Office table,office-table,"You can see through the glass surface. If you drop anything underneath it, you'll notice right away!",Furniture,[],[],,in-collection,,furniture_order,45,,,,,,,,"[1342,1435]",[],https://pokopiadex.com/images/items/crafting_ui/office-table.png,[],https://pokopiadex.com/items/office-table,pokopiadex_items_in_collection
placeable_item,901,Avalugg Table,avalugg-table,A solid table with cracks in it. It looks just like a resting Avalugg.,Furniture,[],"[""Appraise Large lost relic""]",,in-collection,Lost Relics (L),lost_relics_l_order,3,,,,,,,,"[1342,1435]",[],https://pokopiadex.com/images/items/item_ui/avalugg-table.png,[],https://pokopiadex.com/items/avalugg-table,pokopiadex_items_in_collection
placeable_item,46,Straw stool,straw-stool,This is the perfect size for small Pokémon to take a seat!,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,47,,,,,,,,[],[2233],https://pokopiadex.com/images/items/crafting_ui/straw-stool.png,[],https://pokopiadex.com/items/straw-stool,pokopiadex_items_in_collection
placeable_item,669,Berry chair,berry-chair,"When placed on the ground, it looks just like a buried Leppa Berry. The stem and leaves are a backrest.",Furniture,"[""Relaxation""]","[""Trade at PC""]",,in-collection,,furniture_order,48,,1000,,,,,,[],"[2204,2216,2219,2233]",https://pokopiadex.com/images/items/item_ui/berry-chair.png,[],https://pokopiadex.com/items/berry-chair,pokopiadex_items_in_collection
placeable_item,1549,Simple cushion,simple-cushion,A simple practical cushion. It's filled with cotton and provides a soft seat.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,49,,,,,,,,[],"[2208,2233]",https://pokopiadex.com/images/items/item_ui/simple-cushion.png,[],https://pokopiadex.com/items/simple-cushion,pokopiadex_items_in_collection
placeable_item,66,Log chair,log-chair,You can sit on this log to take a quick breather. Other Pokémon might stop by to take a small break too.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,50,,,,,,,,[],"[2219,2244]",https://pokopiadex.com/images/items/crafting_ui/log-chair.png,[],https://pokopiadex.com/items/log-chair,pokopiadex_items_in_collection
placeable_item,65,Plain stool,plain-stool,A stool with a simple design. Small Pokémon can use this as a seat.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,51,,,,,,,,[],"[2208,2233]",https://pokopiadex.com/images/items/item_ui/plain-stool.png,[],https://pokopiadex.com/items/plain-stool,pokopiadex_items_in_collection
placeable_item,1789,Resort stool,resort-stool,"While this stool looks stiff, the cotton padding inside makes it surprisingly soft.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,52,,,,,,,,[],"[2208,2225,2233]",https://pokopiadex.com/images/items/item_ui/resort-stool.png,[],https://pokopiadex.com/items/resort-stool,pokopiadex_items_in_collection
placeable_item,1169,Stylish stool,stylish-stool,"A small, round stool with a stylish three-color cushion.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,53,,,,,,,,[],"[2200,2204,2208,2233]",https://pokopiadex.com/images/items/crafting_ui/stylish-stool.png,[],https://pokopiadex.com/items/stylish-stool,pokopiadex_items_in_collection
placeable_item,847,Industrial chair,industrial-chair,"A perfectly round chair that can easily fit anywhere. Surprisingly sturdy, thanks to its iron legs.",Furniture,"[""Relaxation""]","[""Red Pokeball under volcanic ash near Pokemon Center in Rocky Ridges""]",,in-collection,,furniture_order,54,,,,,,,,[],[2222],https://pokopiadex.com/images/items/item_ui/industrial-chair.png,[],https://pokopiadex.com/items/industrial-chair,pokopiadex_items_in_collection
placeable_item,1790,Waterproof seat,waterproof-seat,A smooth waterproof chair. Place it near a bathtub or shower.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,55,,,,,,,,[],[2199],https://pokopiadex.com/images/items/item_ui/waterproof-seat.png,[],https://pokopiadex.com/items/waterproof-seat,pokopiadex_items_in_collection
placeable_item,67,Wooden stool,wooden-stool,"It's a little chipped but surprisingly sturdy. Even if a Pokémon sits on it, it won't break. Probably.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,56,,,,,,,,[],[2198],https://pokopiadex.com/images/items/crafting_ui/wooden-stool.png,[],https://pokopiadex.com/items/wooden-stool,pokopiadex_items_in_collection
placeable_item,842,Iron chair,iron-chair,"Though small, this seat is very sturdy. It doesn't look like it would break easily.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,57,,,,,,,,[],"[2198,2222]",https://pokopiadex.com/images/items/crafting_ui/iron-chair.png,[],https://pokopiadex.com/items/iron-chair,pokopiadex_items_in_collection
placeable_item,1791,Public seat,public-seat,A simple chair without a backrest. Try arranging a bunch of 'em together.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,58,,,,,,,,[],"[2198,2222]",https://pokopiadex.com/images/items/item_ui/public-seat.png,[],https://pokopiadex.com/items/public-seat,pokopiadex_items_in_collection
placeable_item,1792,Soft seat,soft-seat,"A cushioned seat that's soft and fluffy-perfect for waiting rooms, relaxation spaces, and the like!",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,59,,,,,,,,[],"[2198,2208,2233]",https://pokopiadex.com/images/items/item_ui/soft-seat.png,[],https://pokopiadex.com/items/soft-seat,pokopiadex_items_in_collection
placeable_item,1793,Box sofa,box-sofa,A small square sofa. Line up several of them to make a wide chic sofa.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,60,,,,,,,,[1339],"[2198,2208,2233]",https://pokopiadex.com/images/items/item_ui/box-sofa.png,[],https://pokopiadex.com/items/box-sofa,pokopiadex_items_in_collection
placeable_item,68,Plain chair,plain-chair,This chair is just the right height for eating meals in the dining room.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,61,,,,,,,,[],"[2208,2233,2244]",https://pokopiadex.com/images/items/crafting_ui/plain-chair.png,[],https://pokopiadex.com/items/plain-chair,pokopiadex_items_in_collection
placeable_item,1794,Resort chair,resort-chair,A chair perfect for relaxing. Kick back on this to taste a bit of the resort life.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,62,,,,,,,,[],"[2208,2225,2233]",https://pokopiadex.com/images/items/item_ui/resort-chair.png,[],https://pokopiadex.com/items/resort-chair,pokopiadex_items_in_collection
placeable_item,1119,Chic chair,chic-chair,A luxurious lounge chair. Sitting on its soft cushions is absolutely beyond compare!,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,63,,,,,,,,[],"[2208,2221,2233]",https://pokopiadex.com/images/items/crafting_ui/chic-chair.png,[],https://pokopiadex.com/items/chic-chair,pokopiadex_items_in_collection
placeable_item,1795,Fancy chair,fancy-chair,A high-class chair with a real dignified feel to it. Just sitting here will make you feel important.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,64,,,,,,,,[],"[2208,2221,2233,2236]",https://pokopiadex.com/images/items/item_ui/fancy-chair.png,[],https://pokopiadex.com/items/fancy-chair,pokopiadex_items_in_collection
placeable_item,381,Antique chair,antique-chair,A chair with a charming retro design. Its cushions are soft and fluffy.,Furniture,"[""Relaxation""]","[""Trade honey to Gather Honey specialty Pokemon""]",,in-collection,,furniture_order,65,,,,,,,,[],"[2200,2208,2221,2233]",https://pokopiadex.com/images/items/item_ui/antique-chair.png,[],https://pokopiadex.com/items/antique-chair,pokopiadex_items_in_collection
placeable_item,1796,Spectator chair,spectator-chair,Audience seats like those are found at concert halls or stadiums. Try arranging a bunch of 'em in a row!,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,66,,,,,,,,[],[2222],https://pokopiadex.com/images/items/item_ui/spectator-chair.png,[],https://pokopiadex.com/items/spectator-chair,pokopiadex_items_in_collection
placeable_item,1797,Luxury chair,luxury-chair,A classy-looking seat with a gemstone embedded in it. Just sitting on it makes you feel rich.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,67,,,,,,,,[],"[2221,2222,2237]",https://pokopiadex.com/images/items/item_ui/luxury-chair.png,[],https://pokopiadex.com/items/luxury-chair,pokopiadex_items_in_collection
placeable_item,429,Garden chair,garden-chair,A chair that would be perfect in a nice garden. Take a seat and enjoy an elegant afternoon.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,68,,,,,,,,[],"[2219,2222]",https://pokopiadex.com/images/items/item_ui/garden-chair.png,[],https://pokopiadex.com/items/garden-chair,pokopiadex_items_in_collection
placeable_item,1470,Folding chair,folding-chair,A foldable chair that's simple and easy to carry. Set these up at event venues or similar spaces!,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,69,,,,,,,,[],"[2222,2243]",https://pokopiadex.com/images/items/shop_ui/folding-chair.png,[],https://pokopiadex.com/items/folding-chair,pokopiadex_items_in_collection
placeable_item,1136,Office chair,office-chair,"With a gentle curve to support the body, this chair was designed to help you sit longer without tiring.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,70,,,,,,,,[],"[2208,2222,2233,2236]",https://pokopiadex.com/images/items/crafting_ui/office-chair.png,[],https://pokopiadex.com/items/office-chair,pokopiadex_items_in_collection
placeable_item,1798,Cute chair,cute-chair,The ruffle skirt is exceptionally cute and lovely.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,71,,,,,,,,[],"[2204,2208,2233]",https://pokopiadex.com/images/items/item_ui/cute-chair.png,[],https://pokopiadex.com/items/cute-chair,pokopiadex_items_in_collection
placeable_item,1799,Pop art chair,pop-art-chair,A chair with a soft design and rounded corners. The colors of the backrest and cushion can be changed.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,72,,,,,,,,[],"[2200,2204,2208,2233]",https://pokopiadex.com/images/items/item_ui/pop-art-chair.png,[],https://pokopiadex.com/items/pop-art-chair,pokopiadex_items_in_collection
placeable_item,1455,Gaming Chair,gaming-chair,"With its large backrest and cushions, you could sit comfortable in this chair for a long time.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,73,,,,,,,,[],"[2200,2206,2208,2221,2231,2233,2236]",https://pokopiadex.com/images/items/item_ui/gaming-chair.png,[],https://pokopiadex.com/items/gaming-chair,pokopiadex_items_in_collection
placeable_item,47,Wooden bench,wooden-bench,A long bench that's perfect for taking a break. Pokémon might sit next to each other here.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,74,,,,,,,,[1339],[2212],https://pokopiadex.com/images/items/crafting_ui/wooden-bench.png,[],https://pokopiadex.com/items/wooden-bench,pokopiadex_items_in_collection
placeable_item,712,Stone bench,stone-bench,"A wide, rock-solid seat. This would make a great park bench.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,75,,,,100,,,,[1339],"[2212,2213,2238]",https://pokopiadex.com/images/items/shop_ui/stone-bench.png,[],https://pokopiadex.com/items/stone-bench,pokopiadex_items_in_collection
placeable_item,240,Plain sofa,plain-sofa,"If you see small Pokémon on this sofa, try sitting down next to them!",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,76,,,,,,,,[1339],"[2208,2212,2233]",https://pokopiadex.com/images/items/crafting_ui/plain-sofa.png,[],https://pokopiadex.com/items/plain-sofa,pokopiadex_items_in_collection
placeable_item,830,Resort sofa,resort-sofa,Sitting on this makes you feel like you're in the tropics! Feel free to just laze the day away…,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,77,,,,150,,,,[1339],"[2208,2212,2225,2233]",https://pokopiadex.com/images/items/shop_ui/resort-sofa.png,[],https://pokopiadex.com/items/resort-sofa,pokopiadex_items_in_collection
placeable_item,825,Chic sofa,chic-sofa,A luxurious high-class sofa. It looks exactly like the ones on the S.S. Anne.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,78,,,,,,,,[1339],"[2208,2212,2221,2233]",https://pokopiadex.com/images/items/item_ui/chic-sofa.png,[],https://pokopiadex.com/items/chic-sofa,pokopiadex_items_in_collection
placeable_item,1800,Antique sofa,antique-sofa,A retro sofa with Poké Ball designs here and there.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,79,,,,,,,,[1339],"[2200,2208,2212,2221,2233]",https://pokopiadex.com/images/items/item_ui/antique-sofa.png,[],https://pokopiadex.com/items/antique-sofa,pokopiadex_items_in_collection
placeable_item,1129,Iron bench,iron-bench,"A seat made of solid, hardened iron. It's sturdy enough to support even the heaviest Pokémon.",Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,80,,,,,,,,[],"[2212,2222]",https://pokopiadex.com/images/items/crafting_ui/iron-bench.png,[],https://pokopiadex.com/items/iron-bench,pokopiadex_items_in_collection
placeable_item,1801,Industrial bench,industrial-bench,A simple bench made of wood and iron. The kind you'd expect to find at parks and walking paths.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,81,,,,,,,,[1339],"[2212,2222]",https://pokopiadex.com/images/items/item_ui/industrial-bench.png,[],https://pokopiadex.com/items/industrial-bench,pokopiadex_items_in_collection
placeable_item,1397,Luxury sofa,luxury-sofa,This sofa is sooo fluffy. It's like sitting on a cloud.,Furniture,"[""Relaxation""]",[],,in-collection,,furniture_order,82,,,,,,,,[],"[2208,2212,2221,2233]",https://pokopiadex.com/images/items/item_ui/luxury-sofa.png,[],https://pokopiadex.com/items/luxury-sofa,pokopiadex_items_in_collection
